FINCH.Epoch	visibilityVector.Active	
31041.6157060	0.0000000	
31041.6158218	0.0000000	
31041.6159375	0.0000000	
31041.6160532	0.0000000	
31041.6161690	0.0000000	
31041.6162847	0.0000000	
31041.6164005	0.0000000	
31041.6165162	0.0000000	
31041.6166319	0.0000000	
31041.6167477	0.0000000	
31041.6168634	0.0000000	
31041.6169792	0.0000000	
31041.6170949	0.0000000	
31041.6172106	0.0000000	
31041.6173264	0.0000000	
31041.6174421	0.0000000	
31041.6175579	0.0000000	
31041.6176736	0.0000000	
31041.6177894	0.0000000	
31041.6179051	0.0000000	
31041.6180208	0.0000000	
31041.6181366	0.0000000	
31041.6182523	0.0000000	
31041.6183681	0.0000000	
31041.6184838	0.0000000	
31041.6185995	0.0000000	
31041.6187153	0.0000000	
31041.6188310	0.0000000	
31041.6189468	0.0000000	
31041.6190625	0.0000000	
31041.6191782	0.0000000	
31041.6192940	0.0000000	
31041.6194097	0.0000000	
31041.6195255	0.0000000	
31041.6196412	0.0000000	
31041.6197569	0.0000000	
31041.6198727	0.0000000	
31041.6199884	0.0000000	
31041.6201042	0.0000000	
31041.6202199	0.0000000	
31041.6203356	0.0000000	
31041.6204514	0.0000000	
31041.6205671	0.0000000	
31041.6206829	0.0000000	
31041.6207986	0.0000000	
31041.6209144	0.0000000	
31041.6210301	0.0000000	
31041.6211458	0.0000000	
31041.6212616	0.0000000	
31041.6213773	0.0000000	
31041.6214931	0.0000000	
31041.6216088	0.0000000	
31041.6217245	0.0000000	
31041.6218403	0.0000000	
31041.6219560	0.0000000	
31041.6220718	0.0000000	
31041.6221875	0.0000000	
31041.6223032	0.0000000	
31041.6224190	0.0000000	
31041.6225347	0.0000000	
31041.6226505	0.0000000	
31041.6227662	0.0000000	
31041.6228819	0.0000000	
31041.6229977	0.0000000	
31041.6231134	0.0000000	
31041.6232292	0.0000000	
31041.6233449	0.0000000	
31041.6234606	0.0000000	
31041.6235764	0.0000000	
31041.6236921	0.0000000	
31041.6238079	0.0000000	
31041.6239236	0.0000000	
31041.6240394	0.0000000	
31041.6241551	0.0000000	
31041.6242708	0.0000000	
31041.6243866	0.0000000	
31041.6245023	0.0000000	
31041.6246181	0.0000000	
31041.6247338	0.0000000	
31041.6248495	0.0000000	
31041.6249653	0.0000000	
31041.6250810	0.0000000	
31041.6251968	0.0000000	
31041.6253125	0.0000000	
31041.6254282	0.0000000	
31041.6255440	0.0000000	
31041.6256597	0.0000000	
31041.6257755	0.0000000	
31041.6258912	0.0000000	
31041.6260069	0.0000000	
31041.6261227	0.0000000	
31041.6262384	0.0000000	
31041.6263542	0.0000000	
31041.6264699	0.0000000	
31041.6265856	0.0000000	
31041.6267014	0.0000000	
31041.6268171	0.0000000	
31041.6269329	0.0000000	
31041.6270486	0.0000000	
31041.6271644	0.0000000	
31041.6272801	0.0000000	
31041.6273958	0.0000000	
31041.6275116	0.0000000	
31041.6276273	0.0000000	
31041.6277431	0.0000000	
31041.6278588	0.0000000	
31041.6279745	0.0000000	
31041.6280903	0.0000000	
31041.6282060	0.0000000	
31041.6283218	0.0000000	
31041.6284375	0.0000000	
31041.6285532	0.0000000	
31041.6286690	0.0000000	
31041.6287847	0.0000000	
31041.6289005	0.0000000	
31041.6290162	0.0000000	
31041.6291319	0.0000000	
31041.6292477	0.0000000	
31041.6293634	0.0000000	
31041.6294792	0.0000000	
31041.6295949	0.0000000	
31041.6297106	0.0000000	
31041.6298264	0.0000000	
31041.6299421	0.0000000	
31041.6300579	0.0000000	
31041.6301736	0.0000000	
31041.6302894	0.0000000	
31041.6304051	0.0000000	
31041.6305208	0.0000000	
31041.6306366	0.0000000	
31041.6307523	0.0000000	
31041.6308681	0.0000000	
31041.6309838	0.0000000	
31041.6310995	0.0000000	
31041.6312153	0.0000000	
31041.6313310	0.0000000	
31041.6314468	0.0000000	
31041.6315625	0.0000000	
31041.6316782	0.0000000	
31041.6317940	0.0000000	
31041.6319097	0.0000000	
31041.6320255	0.0000000	
31041.6321412	0.0000000	
31041.6322569	0.0000000	
31041.6323727	0.0000000	
31041.6324884	0.0000000	
31041.6326042	0.0000000	
31041.6327199	0.0000000	
31041.6328356	0.0000000	
31041.6329514	0.0000000	
31041.6330671	0.0000000	
31041.6331829	0.0000000	
31041.6332986	0.0000000	
31041.6334144	0.0000000	
31041.6335301	0.0000000	
31041.6336458	0.0000000	
31041.6337616	0.0000000	
31041.6338773	0.0000000	
31041.6339931	0.0000000	
31041.6341088	0.0000000	
31041.6342245	0.0000000	
31041.6343403	0.0000000	
31041.6344560	0.0000000	
31041.6345718	0.0000000	
31041.6346875	0.0000000	
31041.6348032	0.0000000	
31041.6349190	0.0000000	
31041.6350347	0.0000000	
31041.6351505	0.0000000	
31041.6352662	0.0000000	
31041.6353819	0.0000000	
31041.6354977	0.0000000	
31041.6356134	0.0000000	
31041.6357292	0.0000000	
31041.6358449	0.0000000	
31041.6359606	0.0000000	
31041.6360764	0.0000000	
31041.6361921	0.0000000	
31041.6363079	0.0000000	
31041.6364236	0.0000000	
31041.6365394	0.0000000	
31041.6366551	0.0000000	
31041.6367708	0.0000000	
31041.6368866	0.0000000	
31041.6370023	0.0000000	
31041.6371181	0.0000000	
31041.6372338	0.0000000	
31041.6373495	0.0000000	
31041.6374653	0.0000000	
31041.6375810	0.0000000	
31041.6376968	0.0000000	
31041.6378125	0.0000000	
31041.6379282	0.0000000	
31041.6380440	0.0000000	
31041.6381597	0.0000000	
31041.6382755	0.0000000	
31041.6383912	0.0000000	
31041.6385069	0.0000000	
31041.6386227	0.0000000	
31041.6387384	0.0000000	
31041.6388542	0.0000000	
31041.6389699	0.0000000	
31041.6390856	0.0000000	
31041.6392014	0.0000000	
31041.6393171	0.0000000	
31041.6394329	0.0000000	
31041.6395486	0.0000000	
31041.6396644	0.0000000	
31041.6397801	0.0000000	
31041.6398958	0.0000000	
31041.6400116	0.0000000	
31041.6401273	0.0000000	
31041.6402431	0.0000000	
31041.6403588	0.0000000	
31041.6404745	0.0000000	
31041.6405903	0.0000000	
31041.6407060	0.0000000	
31041.6408218	0.0000000	
31041.6409375	0.0000000	
31041.6410532	0.0000000	
31041.6411690	0.0000000	
31041.6412847	0.0000000	
31041.6414005	0.0000000	
31041.6415162	0.0000000	
31041.6416319	0.0000000	
31041.6417477	0.0000000	
31041.6418634	0.0000000	
31041.6419792	0.0000000	
31041.6420949	0.0000000	
31041.6422106	0.0000000	
31041.6423264	0.0000000	
31041.6424421	0.0000000	
31041.6425579	0.0000000	
31041.6426736	0.0000000	
31041.6427894	0.0000000	
31041.6429051	0.0000000	
31041.6430208	0.0000000	
31041.6431366	0.0000000	
31041.6432523	0.0000000	
31041.6433681	0.0000000	
31041.6434838	0.0000000	
31041.6435995	0.0000000	
31041.6437153	0.0000000	
31041.6438310	0.0000000	
31041.6439468	0.0000000	
31041.6440625	0.0000000	
31041.6441782	0.0000000	
31041.6442940	0.0000000	
31041.6444097	0.0000000	
31041.6445255	0.0000000	
31041.6446412	0.0000000	
31041.6447569	0.0000000	
31041.6448727	0.0000000	
31041.6449884	0.0000000	
31041.6451042	0.0000000	
31041.6452199	0.0000000	
31041.6453356	0.0000000	
31041.6454514	0.0000000	
31041.6455671	0.0000000	
31041.6456829	0.0000000	
31041.6457986	0.0000000	
31041.6459144	0.0000000	
31041.6460301	0.0000000	
31041.6461458	0.0000000	
31041.6462616	0.0000000	
31041.6463773	0.0000000	
31041.6464931	0.0000000	
31041.6466088	0.0000000	
31041.6467245	0.0000000	
31041.6468403	0.0000000	
31041.6469560	0.0000000	
31041.6470718	0.0000000	
31041.6471875	0.0000000	
31041.6473032	0.0000000	
31041.6474190	0.0000000	
31041.6475347	0.0000000	
31041.6476505	0.0000000	
31041.6477662	0.0000000	
31041.6478819	0.0000000	
31041.6479977	0.0000000	
31041.6481134	0.0000000	
31041.6482292	0.0000000	
31041.6483449	0.0000000	
31041.6484606	0.0000000	
31041.6485764	0.0000000	
31041.6486921	0.0000000	
31041.6488079	0.0000000	
31041.6489236	0.0000000	
31041.6490394	0.0000000	
31041.6491551	0.0000000	
31041.6492708	0.0000000	
31041.6493866	0.0000000	
31041.6495023	0.0000000	
31041.6496181	0.0000000	
31041.6497338	0.0000000	
31041.6498495	0.0000000	
31041.6499653	0.0000000	
31041.6500810	0.0000000	
31041.6501968	0.0000000	
31041.6503125	0.0000000	
31041.6504282	0.0000000	
31041.6505440	0.0000000	
31041.6506597	0.0000000	
31041.6507755	0.0000000	
31041.6508912	0.0000000	
31041.6510069	0.0000000	
31041.6511227	0.0000000	
31041.6512384	0.0000000	
31041.6513542	0.0000000	
31041.6514699	0.0000000	
31041.6515856	0.0000000	
31041.6517014	0.0000000	
31041.6518171	0.0000000	
31041.6519329	0.0000000	
31041.6520486	0.0000000	
31041.6521644	0.0000000	
31041.6522801	0.0000000	
31041.6523958	0.0000000	
31041.6525116	0.0000000	
31041.6526273	0.0000000	
31041.6527431	0.0000000	
31041.6528588	0.0000000	
31041.6529745	0.0000000	
31041.6530903	0.0000000	
31041.6532060	0.0000000	
31041.6533218	0.0000000	
31041.6534375	0.0000000	
31041.6535532	0.0000000	
31041.6536690	0.0000000	
31041.6537847	0.0000000	
31041.6539005	0.0000000	
31041.6540162	0.0000000	
31041.6541319	0.0000000	
31041.6542477	0.0000000	
31041.6543634	0.0000000	
31041.6544792	0.0000000	
31041.6545949	0.0000000	
31041.6547106	0.0000000	
31041.6548264	0.0000000	
31041.6549421	0.0000000	
31041.6550579	0.0000000	
31041.6551736	0.0000000	
31041.6552894	0.0000000	
31041.6554051	0.0000000	
31041.6555208	0.0000000	
31041.6556366	0.0000000	
31041.6557523	0.0000000	
31041.6558681	0.0000000	
31041.6559838	0.0000000	
31041.6560995	0.0000000	
31041.6562153	0.0000000	
31041.6563310	0.0000000	
31041.6564468	0.0000000	
31041.6565625	0.0000000	
31041.6566782	0.0000000	
31041.6567940	0.0000000	
31041.6569097	0.0000000	
31041.6570255	0.0000000	
31041.6571412	0.0000000	
31041.6572569	0.0000000	
31041.6573727	0.0000000	
31041.6574884	0.0000000	
31041.6576042	0.0000000	
31041.6577199	0.0000000	
31041.6578356	0.0000000	
31041.6579514	0.0000000	
31041.6580671	0.0000000	
31041.6581829	0.0000000	
31041.6582986	0.0000000	
31041.6584144	0.0000000	
31041.6585301	0.0000000	
31041.6586458	0.0000000	
31041.6587616	0.0000000	
31041.6588773	0.0000000	
31041.6589931	0.0000000	
31041.6591088	0.0000000	
31041.6592245	0.0000000	
31041.6593403	0.0000000	
31041.6594560	0.0000000	
31041.6595718	0.0000000	
31041.6596875	0.0000000	
31041.6598032	0.0000000	
31041.6599190	0.0000000	
31041.6600347	0.0000000	
31041.6601505	0.0000000	
31041.6602662	0.0000000	
31041.6603819	0.0000000	
31041.6604977	0.0000000	
31041.6606134	0.0000000	
31041.6607292	0.0000000	
31041.6608449	0.0000000	
31041.6609606	0.0000000	
31041.6610764	0.0000000	
31041.6611921	0.0000000	
31041.6613079	0.0000000	
31041.6614236	0.0000000	
31041.6615394	0.0000000	
31041.6616551	0.0000000	
31041.6617708	0.0000000	
31041.6618866	0.0000000	
31041.6620023	0.0000000	
31041.6621181	0.0000000	
31041.6622338	0.0000000	
31041.6623495	0.0000000	
31041.6624653	0.0000000	
31041.6625810	0.0000000	
31041.6626968	0.0000000	
31041.6628125	0.0000000	
31041.6629282	0.0000000	
31041.6630440	0.0000000	
31041.6631597	0.0000000	
31041.6632755	0.0000000	
31041.6633912	0.0000000	
31041.6635069	0.0000000	
31041.6636227	0.0000000	
31041.6637384	0.0000000	
31041.6638542	0.0000000	
31041.6639699	0.0000000	
31041.6640856	0.0000000	
31041.6642014	0.0000000	
31041.6643171	0.0000000	
31041.6644329	0.0000000	
31041.6645486	0.0000000	
31041.6646644	0.0000000	
31041.6647801	0.0000000	
31041.6648958	0.0000000	
31041.6650116	0.0000000	
31041.6651273	0.0000000	
31041.6652431	0.0000000	
31041.6653588	0.0000000	
31041.6654745	0.0000000	
31041.6655903	0.0000000	
31041.6657060	0.0000000	
31041.6658218	0.0000000	
31041.6659375	0.0000000	
31041.6660532	0.0000000	
31041.6661690	0.0000000	
31041.6662847	0.0000000	
31041.6664005	0.0000000	
31041.6665162	0.0000000	
31041.6666319	0.0000000	
31041.6667477	0.0000000	
31041.6668634	0.0000000	
31041.6669792	0.0000000	
31041.6670949	0.0000000	
31041.6672106	0.0000000	
31041.6673264	0.0000000	
31041.6674421	0.0000000	
31041.6675579	0.0000000	
31041.6676736	0.0000000	
31041.6677894	0.0000000	
31041.6679051	0.0000000	
31041.6680208	0.0000000	
31041.6681366	0.0000000	
31041.6682523	0.0000000	
31041.6683681	0.0000000	
31041.6684838	0.0000000	
31041.6685995	0.0000000	
31041.6687153	0.0000000	
31041.6688310	0.0000000	
31041.6689468	0.0000000	
31041.6690625	0.0000000	
31041.6691782	0.0000000	
31041.6692940	0.0000000	
31041.6694097	0.0000000	
31041.6695255	0.0000000	
31041.6696412	0.0000000	
31041.6697569	0.0000000	
31041.6698727	0.0000000	
31041.6699884	0.0000000	
31041.6701042	0.0000000	
31041.6702199	0.0000000	
31041.6703356	0.0000000	
31041.6704514	0.0000000	
31041.6705671	0.0000000	
31041.6706829	0.0000000	
31041.6707986	0.0000000	
31041.6709144	0.0000000	
31041.6710301	0.0000000	
31041.6711458	0.0000000	
31041.6712616	0.0000000	
31041.6713773	0.0000000	
31041.6714931	0.0000000	
31041.6716088	0.0000000	
31041.6717245	0.0000000	
31041.6718403	0.0000000	
31041.6719560	0.0000000	
31041.6720718	0.0000000	
31041.6721875	0.0000000	
31041.6723032	0.0000000	
31041.6724190	0.0000000	
31041.6725347	0.0000000	
31041.6726505	0.0000000	
31041.6727662	0.0000000	
31041.6728819	0.0000000	
31041.6729977	0.0000000	
31041.6731134	0.0000000	
31041.6732292	0.0000000	
31041.6733449	0.0000000	
31041.6734606	0.0000000	
31041.6735764	0.0000000	
31041.6736921	0.0000000	
31041.6738079	0.0000000	
31041.6739236	0.0000000	
31041.6740394	0.0000000	
31041.6741551	0.0000000	
31041.6742708	0.0000000	
31041.6743866	0.0000000	
31041.6745023	0.0000000	
31041.6746181	0.0000000	
31041.6747338	0.0000000	
31041.6748495	0.0000000	
31041.6749653	0.0000000	
31041.6750810	0.0000000	
31041.6751968	0.0000000	
31041.6753125	0.0000000	
31041.6754282	0.0000000	
31041.6755440	0.0000000	
31041.6756597	0.0000000	
31041.6757755	0.0000000	
31041.6758912	0.0000000	
31041.6760069	0.0000000	
31041.6761227	0.0000000	
31041.6762384	0.0000000	
31041.6763542	0.0000000	
31041.6764699	0.0000000	
31041.6765856	0.0000000	
31041.6767014	0.0000000	
31041.6768171	0.0000000	
31041.6769329	0.0000000	
31041.6770486	0.0000000	
31041.6771644	0.0000000	
31041.6772801	0.0000000	
31041.6773958	0.0000000	
31041.6775116	0.0000000	
31041.6776273	0.0000000	
31041.6777431	0.0000000	
31041.6778588	0.0000000	
31041.6779745	0.0000000	
31041.6780903	0.0000000	
31041.6782060	0.0000000	
31041.6783218	0.0000000	
31041.6784375	0.0000000	
31041.6785532	0.0000000	
31041.6786690	0.0000000	
31041.6787847	0.0000000	
31041.6789005	0.0000000	
31041.6790162	0.0000000	
31041.6791319	0.0000000	
31041.6792477	0.0000000	
31041.6793634	0.0000000	
31041.6794792	0.0000000	
31041.6795949	0.0000000	
31041.6797106	0.0000000	
31041.6798264	0.0000000	
31041.6799421	0.0000000	
31041.6800579	0.0000000	
31041.6801736	0.0000000	
31041.6802894	0.0000000	
31041.6804051	0.0000000	
31041.6805208	0.0000000	
31041.6806366	0.0000000	
31041.6807523	0.0000000	
31041.6808681	0.0000000	
31041.6809838	0.0000000	
31041.6810995	0.0000000	
31041.6812153	0.0000000	
31041.6813310	0.0000000	
31041.6814468	0.0000000	
31041.6815625	0.0000000	
31041.6816782	0.0000000	
31041.6817940	0.0000000	
31041.6819097	0.0000000	
31041.6820255	0.0000000	
31041.6821412	0.0000000	
31041.6822569	0.0000000	
31041.6823727	0.0000000	
31041.6824884	0.0000000	
31041.6826042	0.0000000	
31041.6827199	0.0000000	
31041.6828356	0.0000000	
31041.6829514	0.0000000	
31041.6830671	0.0000000	
31041.6831829	0.0000000	
31041.6832986	0.0000000	
31041.6834144	0.0000000	
31041.6835301	0.0000000	
31041.6836458	0.0000000	
31041.6837616	0.0000000	
31041.6838773	0.0000000	
31041.6839931	0.0000000	
31041.6841088	0.0000000	
31041.6842245	0.0000000	
31041.6843403	0.0000000	
31041.6844560	0.0000000	
31041.6845718	0.0000000	
31041.6846875	0.0000000	
31041.6848032	0.0000000	
31041.6849190	0.0000000	
31041.6850347	0.0000000	
31041.6851505	0.0000000	
31041.6852662	0.0000000	
31041.6853819	0.0000000	
31041.6854977	0.0000000	
31041.6856134	0.0000000	
31041.6857292	0.0000000	
31041.6858449	0.0000000	
31041.6859606	0.0000000	
31041.6860764	0.0000000	
31041.6861921	0.0000000	
31041.6863079	0.0000000	
31041.6864236	0.0000000	
31041.6865394	0.0000000	
31041.6866551	0.0000000	
31041.6867708	0.0000000	
31041.6868866	0.0000000	
31041.6870023	0.0000000	
31041.6871181	0.0000000	
31041.6872338	0.0000000	
31041.6873495	0.0000000	
31041.6874653	0.0000000	
31041.6875810	0.0000000	
31041.6876968	0.0000000	
31041.6878125	0.0000000	
31041.6879282	0.0000000	
31041.6880440	0.0000000	
31041.6881597	0.0000000	
31041.6882755	0.0000000	
31041.6883912	0.0000000	
31041.6885069	0.0000000	
31041.6886227	0.0000000	
31041.6887384	0.0000000	
31041.6888542	0.0000000	
31041.6889699	0.0000000	
31041.6890856	0.0000000	
31041.6892014	0.0000000	
31041.6893171	0.0000000	
31041.6894329	0.0000000	
31041.6895486	0.0000000	
31041.6896644	0.0000000	
31041.6897801	0.0000000	
31041.6898958	0.0000000	
31041.6900116	0.0000000	
31041.6901273	0.0000000	
31041.6902431	0.0000000	
31041.6903588	0.0000000	
31041.6904745	0.0000000	
31041.6905903	0.0000000	
31041.6907060	0.0000000	
31041.6908218	0.0000000	
31041.6909375	0.0000000	
31041.6910532	0.0000000	
31041.6911690	0.0000000	
31041.6912847	0.0000000	
31041.6914005	0.0000000	
31041.6915162	0.0000000	
31041.6916319	0.0000000	
31041.6917477	0.0000000	
31041.6918634	0.0000000	
31041.6919792	0.0000000	
31041.6920949	0.0000000	
31041.6922106	0.0000000	
31041.6923264	0.0000000	
31041.6924421	0.0000000	
31041.6925579	0.0000000	
31041.6926736	0.0000000	
31041.6927894	0.0000000	
31041.6929051	0.0000000	
31041.6930208	0.0000000	
31041.6931366	0.0000000	
31041.6932523	0.0000000	
31041.6933681	0.0000000	
31041.6934838	0.0000000	
31041.6935995	0.0000000	
31041.6937153	0.0000000	
31041.6938310	0.0000000	
31041.6939468	0.0000000	
31041.6940625	0.0000000	
31041.6941782	0.0000000	
31041.6942940	0.0000000	
31041.6944097	0.0000000	
31041.6945255	0.0000000	
31041.6946412	0.0000000	
31041.6947569	0.0000000	
31041.6948727	0.0000000	
31041.6949884	0.0000000	
31041.6951042	0.0000000	
31041.6952199	0.0000000	
31041.6953356	0.0000000	
31041.6954514	0.0000000	
31041.6955671	0.0000000	
31041.6956829	0.0000000	
31041.6957986	0.0000000	
31041.6959144	0.0000000	
31041.6960301	0.0000000	
31041.6961458	0.0000000	
31041.6962616	0.0000000	
31041.6963773	0.0000000	
31041.6964931	0.0000000	
31041.6966088	0.0000000	
31041.6967245	0.0000000	
31041.6968403	0.0000000	
31041.6969560	0.0000000	
31041.6970718	0.0000000	
31041.6971875	0.0000000	
31041.6973032	0.0000000	
31041.6974190	0.0000000	
31041.6975347	0.0000000	
31041.6976505	0.0000000	
31041.6977662	0.0000000	
31041.6978819	0.0000000	
31041.6979977	0.0000000	
31041.6981134	0.0000000	
31041.6982292	0.0000000	
31041.6983449	0.0000000	
31041.6984606	0.0000000	
31041.6985764	0.0000000	
31041.6986921	0.0000000	
31041.6988079	0.0000000	
31041.6989236	0.0000000	
31041.6990394	0.0000000	
31041.6991551	0.0000000	
31041.6992708	0.0000000	
31041.6993866	0.0000000	
31041.6995023	0.0000000	
31041.6996181	0.0000000	
31041.6997338	0.0000000	
31041.6998495	0.0000000	
31041.6999653	0.0000000	
31041.7000810	0.0000000	
31041.7001968	0.0000000	
31041.7003125	0.0000000	
31041.7004282	0.0000000	
31041.7005440	0.0000000	
31041.7006597	0.0000000	
31041.7007755	0.0000000	
31041.7008912	0.0000000	
31041.7010069	0.0000000	
31041.7011227	0.0000000	
31041.7012384	0.0000000	
31041.7013542	0.0000000	
31041.7014699	0.0000000	
31041.7015856	0.0000000	
31041.7017014	0.0000000	
31041.7018171	0.0000000	
31041.7019329	0.0000000	
31041.7020486	0.0000000	
31041.7021644	0.0000000	
31041.7022801	0.0000000	
31041.7023958	0.0000000	
31041.7025116	0.0000000	
31041.7026273	0.0000000	
31041.7027431	0.0000000	
31041.7028588	1.0000000	
31041.7029745	1.0000000	
31041.7030903	1.0000000	
31041.7032060	1.0000000	
31041.7033218	1.0000000	
31041.7034375	1.0000000	
31041.7035532	1.0000000	
31041.7036690	1.0000000	
31041.7037847	1.0000000	
31041.7039005	1.0000000	
31041.7040162	1.0000000	
31041.7041319	1.0000000	
31041.7042477	1.0000000	
31041.7043634	1.0000000	
31041.7044792	1.0000000	
31041.7045949	1.0000000	
31041.7047106	1.0000000	
31041.7048264	1.0000000	
31041.7049421	1.0000000	
31041.7050579	1.0000000	
31041.7051736	1.0000000	
31041.7052894	1.0000000	
31041.7054051	1.0000000	
31041.7055208	1.0000000	
31041.7056366	1.0000000	
31041.7057523	1.0000000	
31041.7058681	1.0000000	
31041.7059838	1.0000000	
31041.7060995	1.0000000	
31041.7062153	1.0000000	
31041.7063310	1.0000000	
31041.7064468	1.0000000	
31041.7065625	1.0000000	
31041.7066782	1.0000000	
31041.7067940	1.0000000	
31041.7069097	1.0000000	
31041.7070255	1.0000000	
31041.7071412	1.0000000	
31041.7072569	1.0000000	
31041.7073727	1.0000000	
31041.7074884	1.0000000	
31041.7076042	1.0000000	
31041.7077199	1.0000000	
31041.7078356	1.0000000	
31041.7079514	1.0000000	
31041.7080671	0.0000000	
31041.7081829	0.0000000	
31041.7082986	0.0000000	
31041.7084144	0.0000000	
31041.7085301	0.0000000	
31041.7086458	0.0000000	
31041.7087616	0.0000000	
31041.7088773	0.0000000	
31041.7089931	0.0000000	
31041.7091088	0.0000000	
31041.7092245	0.0000000	
31041.7093403	0.0000000	
31041.7094560	0.0000000	
31041.7095718	0.0000000	
31041.7096875	0.0000000	
31041.7098032	0.0000000	
31041.7099190	0.0000000	
31041.7100347	0.0000000	
31041.7101505	0.0000000	
31041.7102662	0.0000000	
31041.7103819	0.0000000	
31041.7104977	0.0000000	
31041.7106134	0.0000000	
31041.7107292	0.0000000	
31041.7108449	0.0000000	
31041.7109606	0.0000000	
31041.7110764	0.0000000	
31041.7111921	0.0000000	
31041.7113079	0.0000000	
31041.7114236	0.0000000	
31041.7115394	0.0000000	
31041.7116551	0.0000000	
31041.7117708	0.0000000	
31041.7118866	0.0000000	
31041.7120023	0.0000000	
31041.7121181	0.0000000	
31041.7122338	0.0000000	
31041.7123495	0.0000000	
31041.7124653	0.0000000	
31041.7125810	0.0000000	
31041.7126968	0.0000000	
31041.7128125	0.0000000	
31041.7129282	0.0000000	
31041.7130440	0.0000000	
31041.7131597	0.0000000	
31041.7132755	0.0000000	
31041.7133912	0.0000000	
31041.7135069	0.0000000	
31041.7136227	0.0000000	
31041.7137384	0.0000000	
31041.7138542	0.0000000	
31041.7139699	0.0000000	
31041.7140856	0.0000000	
31041.7142014	0.0000000	
31041.7143171	0.0000000	
31041.7144329	0.0000000	
31041.7145486	0.0000000	
31041.7146644	0.0000000	
31041.7147801	0.0000000	
31041.7148958	0.0000000	
31041.7150116	0.0000000	
31041.7151273	0.0000000	
31041.7152431	0.0000000	
31041.7153588	0.0000000	
31041.7154745	0.0000000	
31041.7155903	0.0000000	
31041.7157060	0.0000000	
31041.7158218	0.0000000	
31041.7159375	0.0000000	
31041.7160532	0.0000000	
31041.7161690	0.0000000	
31041.7162847	0.0000000	
31041.7164005	0.0000000	
31041.7165162	0.0000000	
31041.7166319	0.0000000	
31041.7167477	0.0000000	
31041.7168634	0.0000000	
31041.7169792	0.0000000	
31041.7170949	0.0000000	
31041.7172106	0.0000000	
31041.7173264	0.0000000	
31041.7174421	0.0000000	
31041.7175579	0.0000000	
31041.7176736	0.0000000	
31041.7177894	0.0000000	
31041.7179051	0.0000000	
31041.7180208	0.0000000	
31041.7181366	0.0000000	
31041.7182523	0.0000000	
31041.7183681	0.0000000	
31041.7184838	0.0000000	
31041.7185995	0.0000000	
31041.7187153	0.0000000	
31041.7188310	0.0000000	
31041.7189468	0.0000000	
31041.7190625	0.0000000	
31041.7191782	0.0000000	
31041.7192940	0.0000000	
31041.7194097	0.0000000	
31041.7195255	0.0000000	
31041.7196412	0.0000000	
31041.7197569	0.0000000	
31041.7198727	0.0000000	
31041.7199884	0.0000000	
31041.7201042	0.0000000	
31041.7202199	0.0000000	
31041.7203356	0.0000000	
31041.7204514	0.0000000	
31041.7205671	0.0000000	
31041.7206829	0.0000000	
31041.7207986	0.0000000	
31041.7209144	0.0000000	
31041.7210301	0.0000000	
31041.7211458	0.0000000	
31041.7212616	0.0000000	
31041.7213773	0.0000000	
31041.7214931	0.0000000	
31041.7216088	0.0000000	
31041.7217245	0.0000000	
31041.7218403	0.0000000	
31041.7219560	0.0000000	
31041.7220718	0.0000000	
31041.7221875	0.0000000	
31041.7223032	0.0000000	
31041.7224190	0.0000000	
31041.7225347	0.0000000	
31041.7226505	0.0000000	
31041.7227662	0.0000000	
31041.7228819	0.0000000	
31041.7229977	0.0000000	
31041.7231134	0.0000000	
31041.7232292	0.0000000	
31041.7233449	0.0000000	
31041.7234606	0.0000000	
31041.7235764	0.0000000	
31041.7236921	0.0000000	
31041.7238079	0.0000000	
31041.7239236	0.0000000	
31041.7240394	0.0000000	
31041.7241551	0.0000000	
31041.7242708	0.0000000	
31041.7243866	0.0000000	
31041.7245023	0.0000000	
31041.7246181	0.0000000	
31041.7247338	0.0000000	
31041.7248495	0.0000000	
31041.7249653	0.0000000	
31041.7250810	0.0000000	
31041.7251968	0.0000000	
31041.7253125	0.0000000	
31041.7254282	0.0000000	
31041.7255440	0.0000000	
31041.7256597	0.0000000	
31041.7257755	0.0000000	
31041.7258912	0.0000000	
31041.7260069	0.0000000	
31041.7261227	0.0000000	
31041.7262384	0.0000000	
31041.7263542	0.0000000	
31041.7264699	0.0000000	
31041.7265856	0.0000000	
31041.7267014	0.0000000	
31041.7268171	0.0000000	
31041.7269329	0.0000000	
31041.7270486	0.0000000	
31041.7271644	0.0000000	
31041.7272801	0.0000000	
31041.7273958	0.0000000	
31041.7275116	0.0000000	
31041.7276273	0.0000000	
31041.7277431	0.0000000	
31041.7278588	0.0000000	
31041.7279745	0.0000000	
31041.7280903	0.0000000	
31041.7282060	0.0000000	
31041.7283218	0.0000000	
31041.7284375	0.0000000	
31041.7285532	0.0000000	
31041.7286690	0.0000000	
31041.7287847	0.0000000	
31041.7289005	0.0000000	
31041.7290162	0.0000000	
31041.7291319	0.0000000	
31041.7292477	0.0000000	
31041.7293634	0.0000000	
31041.7294792	0.0000000	
31041.7295949	0.0000000	
31041.7297106	0.0000000	
31041.7298264	0.0000000	
31041.7299421	0.0000000	
31041.7300579	0.0000000	
31041.7301736	0.0000000	
31041.7302894	0.0000000	
31041.7304051	0.0000000	
31041.7305208	0.0000000	
31041.7306366	0.0000000	
31041.7307523	0.0000000	
31041.7308681	0.0000000	
31041.7309838	0.0000000	
31041.7310995	0.0000000	
