"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2026 19:09:53.357,30.000,14.500209,-151.696,-107.012828,20.000000,96.903267,32000.000,21.8518,24.8621,1.000000e-30
2 Jan 2026 19:10:53.000,30.000,14.500147,-150.677,-105.994292,20.000000,97.921802,32000.000,22.8703,25.8806,1.000000e-30
2 Jan 2026 19:11:51.687,30.000,14.500065,-150.014,-105.331251,20.000000,98.584844,32000.000,23.5333,26.5436,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2026 19:12:57.518,30.000,14.499960,-149.921,-105.237493,20.000000,98.678601,32000.000,23.6271,26.6374,1.000000e-30
2 Jan 2026 19:13:57.000,30.000,14.499873,-150.460,-105.777136,20.000000,98.138958,32000.000,23.0875,26.0978,1.000000e-30
2 Jan 2026 19:14:57.000,30.000,14.499805,-151.417,-106.733473,20.000000,97.182621,32000.000,22.1311,25.1414,1.000000e-30
2 Jan 2026 19:15:12.193,30.000,14.499792,-151.696,-107.012525,20.000000,96.903569,32000.000,21.8521,24.8624,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2026 04:15:45.489,30.000,14.500280,-149.531,-104.848107,20.000000,99.067987,32000.000,24.0165,27.0268,1.000000e-30
3 Jan 2026 04:16:45.000,30.000,14.500225,-147.578,-102.894603,20.000000,101.021491,32000.000,25.9700,28.9803,1.000000e-30
3 Jan 2026 04:17:45.000,30.000,14.500119,-145.894,-101.210550,20.000000,102.705544,32000.000,27.6540,30.6643,1.000000e-30
3 Jan 2026 04:18:45.000,30.000,14.499962,-145.438,-100.754778,20.000000,103.161316,32000.000,28.1098,31.1201,1.000000e-30
3 Jan 2026 04:19:45.000,30.000,14.499824,-146.595,-101.912345,20.000000,102.003749,32000.000,26.9522,29.9625,1.000000e-30
3 Jan 2026 04:20:45.000,30.000,14.499744,-148.504,-103.820543,20.000000,100.095551,32000.000,25.0441,28.0544,1.000000e-30
3 Jan 2026 04:21:45.000,30.000,14.499705,-150.431,-105.748412,20.000000,98.167682,32000.000,23.1162,26.1265,1.000000e-30
3 Jan 2026 04:22:28.187,30.000,14.499689,-151.696,-107.012467,20.000000,96.903627,32000.000,21.8521,24.8624,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2026 05:50:46.053,30.000,14.500172,-148.618,-103.935141,20.000000,99.980953,32000.000,24.9295,27.9398,1.000000e-30
3 Jan 2026 05:51:46.000,30.000,14.500070,-147.610,-102.927016,20.000000,100.989078,32000.000,25.9376,28.9479,1.000000e-30
3 Jan 2026 05:52:46.000,30.000,14.499947,-147.534,-102.851020,20.000000,101.065074,32000.000,26.0136,29.0239,1.000000e-30
3 Jan 2026 05:53:46.000,30.000,14.499840,-148.435,-103.752340,20.000000,100.163755,32000.000,25.1123,28.1226,1.000000e-30
3 Jan 2026 05:54:46.000,30.000,14.499770,-149.859,-105.176358,20.000000,98.739736,32000.000,23.6882,26.6985,1.000000e-30
3 Jan 2026 05:55:46.000,30.000,14.499730,-151.390,-106.707292,20.000000,97.208802,32000.000,22.1573,25.1676,1.000000e-30
3 Jan 2026 05:55:58.237,30.000,14.499724,-151.696,-107.012538,20.000000,96.903556,32000.000,21.8521,24.8624,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2026 17:16:29.637,30.000,14.500312,-151.435,-106.751599,20.000000,97.164495,32000.000,22.1130,25.1233,1.000000e-30
3 Jan 2026 17:17:29.000,30.000,14.500291,-149.593,-104.909461,20.000000,99.006633,32000.000,23.9551,26.9654,1.000000e-30
3 Jan 2026 17:18:29.000,30.000,14.500245,-147.506,-102.822577,20.000000,101.093517,32000.000,26.0420,29.0523,1.000000e-30
3 Jan 2026 17:19:29.000,30.000,14.500150,-145.526,-100.842882,20.000000,103.073212,32000.000,28.0217,31.0320,1.000000e-30
3 Jan 2026 17:20:29.000,30.000,14.499991,-144.671,-99.987475,20.000000,103.928619,32000.000,28.8771,31.8874,1.000000e-30
3 Jan 2026 17:21:20.768,30.000,14.499854,-145.475,-100.792147,20.000000,103.123948,32000.000,28.0724,31.0827,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2026 18:50:33.281,30.000,14.500272,-151.696,-107.012756,20.000000,96.903339,32000.000,21.8518,24.8621,1.000000e-30
3 Jan 2026 18:51:33.000,30.000,14.500231,-150.219,-105.536146,20.000000,98.379948,32000.000,23.3284,26.3387,1.000000e-30
3 Jan 2026 18:52:33.000,30.000,14.500161,-148.847,-104.163926,20.000000,99.752169,32000.000,24.7007,27.7110,1.000000e-30
3 Jan 2026 18:53:33.000,30.000,14.500057,-147.969,-103.285557,20.000000,100.630537,32000.000,25.5790,28.5893,1.000000e-30
3 Jan 2026 18:54:33.000,30.000,14.499935,-148.001,-103.317785,20.000000,100.598309,32000.000,25.5468,28.5571,1.000000e-30
3 Jan 2026 18:55:33.000,30.000,14.499833,-148.925,-104.241868,20.000000,99.674227,32000.000,24.6227,27.6330,1.000000e-30
3 Jan 2026 18:56:33.000,30.000,14.499766,-150.312,-105.629181,20.000000,98.286913,32000.000,23.2354,26.2457,1.000000e-30
3 Jan 2026 18:57:09.041,30.000,14.499739,-151.205,-106.521991,20.000000,97.394103,32000.000,22.3426,25.3529,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2026 03:56:29.438,30.000,14.500271,-151.696,-107.012756,20.000000,96.903338,32000.000,21.8518,24.8621,1.000000e-30
4 Jan 2026 03:57:29.000,30.000,14.500229,-150.235,-105.551545,20.000000,98.364549,32000.000,23.3130,26.3233,1.000000e-30
4 Jan 2026 03:58:29.000,30.000,14.500159,-148.879,-104.196353,20.000000,99.719741,32000.000,24.6682,27.6785,1.000000e-30
4 Jan 2026 03:59:29.000,30.000,14.500055,-148.020,-103.337169,20.000000,100.578925,32000.000,25.5274,28.5377,1.000000e-30
4 Jan 2026 04:00:29.000,30.000,14.499935,-148.063,-103.380190,20.000000,100.535905,32000.000,25.4844,28.4947,1.000000e-30
4 Jan 2026 04:01:29.000,30.000,14.499833,-148.985,-104.301832,20.000000,99.614262,32000.000,24.5628,27.5731,1.000000e-30
4 Jan 2026 04:02:29.000,30.000,14.499766,-150.364,-105.680704,20.000000,98.235390,32000.000,23.1839,26.1942,1.000000e-30
4 Jan 2026 04:03:23.187,30.000,14.499729,-151.696,-107.012496,20.000000,96.903598,32000.000,21.8521,24.8624,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2026 05:32:05.413,30.000,14.500206,-146.371,-101.688230,20.000000,102.227864,32000.000,27.1764,30.1867,1.000000e-30
4 Jan 2026 05:33:05.000,30.000,14.500076,-144.788,-100.104667,20.000000,103.811428,32000.000,28.7599,31.7702,1.000000e-30
